sample_index,filename,original_label,original_class_name,synthetic_label,synthetic_class_name,anomaly_type,human_label,human_class_name,human_label_available,ood_category,corruption_type,is_hard_sample,is_vit_based
322,trucking_rig_s_001594.png,9,truck,9,truck,clean,5,dog,True,,,False,False
323,shooting_brake_s_001611.png,1,automobile,1,automobile,clean,0,airplane,True,,,False,False
324,puppy_s_002096.png,5,dog,5,dog,clean,1,automobile,True,,,False,False
325,auto_s_000855.png,1,automobile,4,deer,gross,5,dog,True,,,False,True
326,bufo_marinus_s_001364.png,6,frog,6,frog,clean,6,frog,True,,,False,False
327,natterjack_s_000036.png,6,frog,8,ship,gross,8,ship,True,,,False,True
328,pontoon_s_000643.png,8,ship,6,frog,random_flip,8,ship,True,,,False,False
329,stallion_s_001256.png,7,horse,7,horse,clean_hard,4,deer,True,,,False,True
330,coupe_s_001863.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
331,house_cat_s_000079.png,3,cat,6,frog,random_flip,4,deer,True,,,False,False
332,jetliner_s_000981.png,0,airplane,0,airplane,clean,6,frog,True,,,False,False
333,felis_catus_s_000853.png,3,cat,1,automobile,gross,6,frog,True,,,False,True
334,tabby_cat_s_000827.png,3,cat,1,automobile,near_miss,0,airplane,True,,,False,True
335,struthio_camelus_s_001250.png,2,bird,9,truck,gross,2,bird,True,,,True,True
336,fawn_s_001915.png,4,deer,1,automobile,random_flip,0,airplane,True,,,False,False
337,canis_familiaris_s_001298.png,5,dog,5,dog,clean_hard,0,airplane,True,,,False,True
338,lipizzan_s_002122.png,7,horse,7,horse,corrupted,8,ship,True,,blur,False,False
339,toy_spaniel_s_001133.png,5,dog,5,dog,clean_hard,3,cat,True,,,False,True
340,dump_truck_s_000029.png,9,truck,0,airplane,ambiguous,0,airplane,True,,,False,False
341,fighter_s_001042.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
342,domestic_cat_s_000493.png,3,cat,3,cat,clean,5,dog,True,,,False,False
343,cervus_elaphus_s_001764.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
344,airbus_s_000627.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
345,fawn_s_001452.png,4,deer,7,horse,near_miss,3,cat,True,,,False,True
346,fallow_deer_s_000959.png,4,deer,3,cat,near_miss,9,truck,True,,,False,True
347,spadefoot_s_000777.png,6,frog,6,frog,clean_hard,2,bird,True,,,False,True
348,seaplane_s_001639.png,0,airplane,2,bird,near_miss,8,ship,True,,,False,True
349,plane_s_001066.png,0,airplane,8,ship,near_miss,8,ship,True,,,False,True
350,bufo_viridis_s_000348.png,6,frog,5,dog,random_flip,2,bird,True,,,False,False
351,crapaud_s_000051.png,6,frog,6,frog,clean,7,horse,True,,,False,False
352,seaplane_s_001447.png,0,airplane,7,horse,random_flip,0,airplane,True,,,False,False
353,boat_s_000404.png,8,ship,8,ship,clean,7,horse,True,,,False,False
354,convertible_s_001242.png,1,automobile,1,automobile,clean,9,truck,True,,,False,False
355,toad_s_000201.png,6,frog,2,bird,near_miss,8,ship,True,,,False,True
356,finch_s_000494.png,2,bird,7,horse,gross,7,horse,True,,,False,True
357,fire_engine_s_001437.png,9,truck,4,deer,gross,9,truck,True,,,False,True
358,pipit_s_000226.png,2,bird,0,airplane,ambiguous,0,airplane,True,,,True,False
359,toy_dog_s_000960.png,5,dog,7,horse,near_miss,9,truck,True,,,False,True
360,delivery_truck_s_001121.png,9,truck,6,frog,gross,4,deer,True,,,False,True
361,bufo_marinus_s_001506.png,6,frog,6,frog,clean,3,cat,True,,,False,False
362,studhorse_s_000010.png,7,horse,7,horse,clean_hard,1,automobile,True,,,False,True
363,woodland_caribou_s_001003.png,4,deer,9,truck,random_flip,1,automobile,True,,,False,False
364,station_wagon_s_000260.png,1,automobile,2,bird,random_flip,9,truck,True,,,False,False
365,pilot_boat_s_000356.png,8,ship,5,dog,ambiguous,5,dog,True,,,False,False
366,stud_mare_s_001497.png,7,horse,7,horse,clean_hard,9,truck,True,,,False,True
367,tabby_cat_s_001966.png,3,cat,7,horse,near_miss,8,ship,True,,,True,True
368,american_toad_s_000006.png,6,frog,3,cat,random_flip,0,airplane,True,,,False,False
369,tipper_s_000010.png,9,truck,9,truck,clean,4,deer,True,,,False,False
370,tomcat_s_002230.png,3,cat,6,frog,random_flip,1,automobile,True,,,False,False
371,dive_bomber_s_001120.png,0,airplane,0,airplane,clean_hard,8,ship,True,,,False,True
372,wapiti_s_000802.png,4,deer,2,bird,random_flip,7,horse,True,,,False,False
373,biplane_s_000862.png,0,airplane,0,airplane,clean,1,automobile,True,,,False,False
374,blenheim_spaniel_s_000589.png,5,dog,5,dog,clean,8,ship,True,,,True,False
375,shooting_brake_s_001161.png,1,automobile,0,airplane,random_flip,2,bird,True,,,False,False
376,jetliner_s_000400.png,0,airplane,0,airplane,clean,5,dog,True,,,False,False
377,tabby_s_000923.png,3,cat,3,cat,clean,5,dog,True,,,False,False
378,alces_alces_s_000361.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
379,police_boat_s_000002.png,8,ship,0,airplane,near_miss,2,bird,True,,,False,True
380,mutt_s_001696.png,5,dog,7,horse,near_miss,3,cat,True,,,False,True
381,cervus_elaphus_s_001695.png,4,deer,4,deer,clean_hard,2,bird,True,,,False,True
382,quarter_horse_s_000752.png,7,horse,7,horse,clean,2,bird,True,,,False,False
383,accentor_s_000449.png,2,bird,2,bird,clean,8,ship,True,,,False,False
384,tabby_cat_s_000144.png,3,cat,3,cat,corrupted,3,cat,True,,gaussian_noise,False,False
385,fire_engine_s_001513.png,9,truck,9,truck,clean,5,dog,True,,,False,False
386,tennessee_walking_horse_s_001187.png,7,horse,7,horse,clean_hard,9,truck,True,,,False,True
387,bufo_s_001247.png,6,frog,6,frog,clean,0,airplane,True,,,False,False
388,arabian_s_002147.png,7,horse,3,cat,near_miss,9,truck,True,,,False,True
389,compact_s_001258.png,1,automobile,2,bird,ambiguous,2,bird,True,,,False,False
390,elk_s_002339.png,4,deer,0,airplane,random_flip,3,cat,True,,,True,False
391,stud_mare_s_001384.png,7,horse,8,ship,gross,7,horse,True,,,False,True
392,fighter_aircraft_s_000745.png,0,airplane,6,frog,gross,0,airplane,True,,,False,True
393,police_cruiser_s_001047.png,1,automobile,4,deer,gross,1,automobile,True,,,False,True
394,lipizzan_s_001764.png,7,horse,7,horse,clean_hard,3,cat,True,,,False,True
395,cat_s_000331.png,3,cat,3,cat,clean_hard,8,ship,True,,,False,True
396,taxi_s_000701.png,1,automobile,1,automobile,clean,5,dog,True,,,False,False
397,boat_s_000432.png,8,ship,1,automobile,near_miss,5,dog,True,,,True,True
398,japanese_deer_s_000942.png,4,deer,4,deer,clean,8,ship,True,,,False,False
399,sambar_s_000076.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
400,ostrich_s_001559.png,2,bird,1,automobile,random_flip,8,ship,True,,,True,False
401,dive_bomber_s_000185.png,0,airplane,5,dog,near_miss,5,dog,True,,,True,True
402,lark_s_001532.png,2,bird,9,truck,random_flip,1,automobile,True,,,False,False
403,flightless_bird_s_000480.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
404,stealth_fighter_s_001312.png,0,airplane,0,airplane,corrupted,4,deer,True,,gaussian_noise,False,False
405,jumbojet_s_000789.png,0,airplane,0,airplane,clean_hard,5,dog,True,,,False,True
406,delivery_truck_s_000510.png,9,truck,1,automobile,ambiguous,1,automobile,True,,,False,False
407,biplane_s_001901.png,0,airplane,0,airplane,clean,6,frog,True,,,False,False
408,lorry_s_001185.png,9,truck,9,truck,clean,0,airplane,True,,,False,False
409,crapaud_s_000511.png,6,frog,6,frog,clean,9,truck,True,,,False,False
410,boat_s_001280.png,8,ship,2,bird,ood,8,ship,True,computerroom,,False,False
411,bird_s_001357.png,2,bird,4,deer,near_miss,0,airplane,True,,,True,True
412,stud_mare_s_001477.png,7,horse,7,horse,corrupted,3,cat,True,,contrast_low,False,False
413,arabian_s_000751.png,7,horse,7,horse,clean_hard,5,dog,True,,,False,True
414,rangifer_caribou_s_000586.png,4,deer,4,deer,clean_hard,6,frog,True,,,False,True
415,monoplane_s_000036.png,0,airplane,6,frog,ood,2,bird,True,grocerystore,,False,False
416,house_cat_s_001321.png,3,cat,3,cat,clean,5,dog,True,,,False,False
417,stealth_fighter_s_000240.png,0,airplane,0,airplane,corrupted,2,bird,True,,blur,False,False
418,oil_tanker_s_000129.png,8,ship,8,ship,clean,5,dog,True,,,False,False
419,tipper_truck_s_000416.png,9,truck,9,truck,clean,8,ship,True,,,False,False
420,roe_deer_s_000358.png,4,deer,4,deer,clean_hard,3,cat,True,,,False,True
421,rhea_americana_s_000475.png,2,bird,3,cat,near_miss,2,bird,True,,,False,True
422,lippizaner_s_000517.png,7,horse,7,horse,clean_hard,9,truck,True,,,False,True
423,cassowary_s_000297.png,2,bird,2,bird,clean,0,airplane,True,,,True,False
424,pekingese_s_001675.png,5,dog,4,deer,gross,4,deer,True,,,False,True
425,accentor_s_001058.png,2,bird,2,bird,clean_hard,1,automobile,True,,,False,True
426,lapdog_s_000227.png,5,dog,5,dog,clean,5,dog,True,,,True,False
427,auto_s_001153.png,1,automobile,1,automobile,clean_hard,4,deer,True,,,False,True
428,fire_engine_s_000443.png,9,truck,9,truck,clean,6,frog,True,,,False,False
429,muntjac_s_000815.png,4,deer,4,deer,clean,9,truck,True,,,False,False
430,lightship_s_000090.png,8,ship,8,ship,clean,4,deer,True,,,False,False
431,dog_s_002441.png,5,dog,5,dog,clean,4,deer,True,,,False,False
432,auto_s_001951.png,1,automobile,1,automobile,clean_hard,1,automobile,True,,,False,True
433,arabian_s_000328.png,7,horse,0,airplane,gross,4,deer,True,,,False,True
434,odocoileus_hemionus_s_000188.png,4,deer,4,deer,clean_hard,2,bird,True,,,False,True
435,barking_deer_s_000019.png,4,deer,0,airplane,gross,9,truck,True,,,False,True
436,dive_bomber_s_001486.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
437,bufo_viridis_s_000503.png,6,frog,6,frog,clean,0,airplane,True,,,False,False
438,wrecker_s_002294.png,9,truck,9,truck,clean,5,dog,True,,,False,False
439,monoplane_s_000206.png,0,airplane,7,horse,ood,3,cat,True,dentaloffice,,False,False
440,arabian_s_002282.png,7,horse,7,horse,clean_hard,7,horse,True,,,False,True
441,speedboat_s_002160.png,8,ship,8,ship,clean,5,dog,True,,,False,False
442,cargo_vessel_s_002136.png,8,ship,8,ship,clean_hard,0,airplane,True,,,False,True
443,garbage_truck_s_000726.png,9,truck,9,truck,clean_hard,0,airplane,True,,,False,True
444,delivery_truck_s_001468.png,9,truck,9,truck,clean,7,horse,True,,,False,False
445,house_cat_s_002240.png,3,cat,3,cat,clean_hard,9,truck,True,,,False,True
446,house_cat_s_000045.png,3,cat,8,ship,random_flip,1,automobile,True,,,False,False
447,caribou_s_002007.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
448,propeller_plane_s_000451.png,0,airplane,2,bird,ood,6,frog,True,florist,,False,False
449,fallow_deer_s_001082.png,4,deer,4,deer,clean_hard,0,airplane,True,,,True,True
450,dog_s_001897.png,5,dog,2,bird,near_miss,5,dog,True,,,False,True
451,bufo_bufo_s_001631.png,6,frog,5,dog,near_miss,5,dog,True,,,False,True
452,spadefoot_s_000191.png,6,frog,6,frog,clean,9,truck,True,,,False,False
453,multiengine_airplane_s_000186.png,0,airplane,4,deer,random_flip,7,horse,True,,,False,False
454,auto_s_002359.png,1,automobile,1,automobile,clean,2,bird,True,,,False,False
455,stealth_bomber_s_001607.png,0,airplane,0,airplane,clean,5,dog,True,,,True,False
456,passenger_ship_s_000582.png,8,ship,0,airplane,near_miss,1,automobile,True,,,True,True
457,airliner_s_001297.png,0,airplane,0,airplane,clean,4,deer,True,,,False,False
458,fallow_deer_s_000973.png,4,deer,4,deer,clean_hard,4,deer,True,,,False,True
459,speedboat_s_000178.png,8,ship,0,airplane,near_miss,7,horse,True,,,False,True
460,boat_s_001444.png,8,ship,8,ship,clean,9,truck,True,,,False,False
461,estate_car_s_000712.png,1,automobile,4,deer,gross,2,bird,True,,,False,True
462,english_toy_spaniel_s_000888.png,5,dog,5,dog,clean,0,airplane,True,,,False,False
463,passerine_s_000699.png,2,bird,9,truck,random_flip,6,frog,True,,,False,False
464,rana_pipiens_s_000286.png,6,frog,6,frog,clean,2,bird,True,,,False,False
465,tanker_s_000025.png,8,ship,8,ship,clean,5,dog,True,,,False,False
466,car_s_001956.png,1,automobile,0,airplane,gross,6,frog,True,,,False,True
467,stealth_bomber_s_000424.png,0,airplane,0,airplane,clean_hard,4,deer,True,,,False,True
468,airliner_s_001070.png,0,airplane,0,airplane,clean,9,truck,True,,,False,False
469,stud_mare_s_001348.png,7,horse,7,horse,clean,7,horse,True,,,False,False
470,quarter_horse_s_000282.png,7,horse,7,horse,clean,3,cat,True,,,False,False
471,maltese_s_001818.png,5,dog,5,dog,clean,7,horse,True,,,False,False
472,lorry_s_001786.png,9,truck,9,truck,clean_hard,7,horse,True,,,False,True
473,true_frog_s_000064.png,6,frog,8,ship,gross,8,ship,True,,,False,True
474,cassowary_s_001372.png,2,bird,2,bird,clean,5,dog,True,,,True,False
475,houseboat_s_000626.png,8,ship,8,ship,clean,6,frog,True,,,False,False
476,domestic_cat_s_000035.png,3,cat,3,cat,clean,6,frog,True,,,False,False
477,deer_s_001596.png,4,deer,4,deer,clean_hard,5,dog,True,,,False,True
478,cow_pony_s_000803.png,7,horse,3,cat,near_miss,1,automobile,True,,,True,True
479,tabby_cat_s_001466.png,3,cat,3,cat,clean,9,truck,True,,,False,False
480,tipper_truck_s_001525.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
481,stealth_fighter_s_000533.png,0,airplane,0,airplane,corrupted,5,dog,True,,blur,False,False
482,station_wagon_s_000750.png,1,automobile,1,automobile,clean,7,horse,True,,,False,False
483,wagtail_s_001549.png,2,bird,4,deer,near_miss,0,airplane,True,,,False,True
484,rangifer_caribou_s_000985.png,4,deer,4,deer,clean,5,dog,True,,,False,False
485,cargo_ship_s_000408.png,8,ship,0,airplane,near_miss,7,horse,True,,,False,True
486,cab_s_000788.png,1,automobile,4,deer,random_flip,7,horse,True,,,False,False
487,flatboat_s_000044.png,8,ship,9,truck,near_miss,0,airplane,True,,,False,True
488,bufo_viridis_s_000457.png,6,frog,6,frog,corrupted,1,automobile,True,,contrast_low,False,False
489,fallow_deer_s_000040.png,4,deer,3,cat,ambiguous,4,deer,True,,,False,False
490,barren_ground_caribou_s_000077.png,4,deer,7,horse,random_flip,0,airplane,True,,,False,False
491,pekinese_s_000453.png,5,dog,5,dog,clean,9,truck,True,,,False,False
492,female_horse_s_000358.png,7,horse,9,truck,ambiguous,9,truck,True,,,False,False
493,compact_car_s_000869.png,1,automobile,1,automobile,clean_hard,8,ship,True,,,True,True
494,tabby_cat_s_002454.png,3,cat,3,cat,clean,4,deer,True,,,False,False
495,delivery_truck_s_000864.png,9,truck,4,deer,random_flip,5,dog,True,,,False,False
496,cargo_ship_s_000802.png,8,ship,8,ship,clean_hard,9,truck,True,,,False,True
497,attack_aircraft_s_000037.png,0,airplane,0,airplane,clean_hard,4,deer,True,,,False,True
498,convertible_s_000037.png,1,automobile,1,automobile,clean,8,ship,True,,,False,False
499,broodmare_s_001448.png,7,horse,7,horse,clean,1,automobile,True,,,False,False
500,toy_spaniel_s_001286.png,5,dog,5,dog,clean_hard,8,ship,True,,,False,True
501,packet_boat_s_001206.png,8,ship,8,ship,clean,1,automobile,True,,,True,False
502,ostrich_s_001564.png,2,bird,5,dog,near_miss,5,dog,True,,,True,True
503,hospital_ship_s_001658.png,8,ship,0,airplane,near_miss,2,bird,True,,,False,True
504,stealth_bomber_s_001035.png,0,airplane,0,airplane,corrupted,6,frog,True,,contrast_low,False,False
505,stag_s_002583.png,4,deer,4,deer,clean,8,ship,True,,,False,False
506,police_cruiser_s_000629.png,1,automobile,8,ship,near_miss,0,airplane,True,,,False,True
507,merchant_ship_s_001242.png,8,ship,9,truck,random_flip,3,cat,True,,,False,False
508,dump_truck_s_001584.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
509,cargo_ship_s_001830.png,8,ship,8,ship,clean,0,airplane,True,,,False,False
510,nandu_s_000721.png,2,bird,2,bird,clean_hard,9,truck,True,,,False,True
511,garbage_truck_s_001119.png,9,truck,9,truck,clean_hard,4,deer,True,,,False,True
512,lorry_s_002317.png,9,truck,9,truck,clean,9,truck,True,,,False,False
513,wagtail_s_001445.png,2,bird,3,cat,near_miss,3,cat,True,,,False,True
514,lipizzan_s_002049.png,7,horse,3,cat,near_miss,7,horse,True,,,False,True
515,maltese_s_000948.png,5,dog,4,deer,random_flip,6,frog,True,,,False,False
516,quarter_horse_s_000798.png,7,horse,7,horse,clean,1,automobile,True,,,False,False
517,house_cat_s_001472.png,3,cat,3,cat,clean,2,bird,True,,,False,False
518,tank_ship_s_001155.png,8,ship,8,ship,clean_hard,4,deer,True,,,False,True
519,hospital_ship_s_001838.png,8,ship,7,horse,random_flip,0,airplane,True,,,False,False
520,mule_deer_s_000581.png,4,deer,2,bird,near_miss,5,dog,True,,,False,True
521,deer_s_001329.png,4,deer,4,deer,clean,8,ship,True,,,False,False
522,rhea_americana_s_000268.png,2,bird,6,frog,near_miss,7,horse,True,,,False,True
523,lippizan_s_000440.png,7,horse,7,horse,clean,9,truck,True,,,False,False
524,convertible_s_002117.png,1,automobile,6,frog,random_flip,2,bird,True,,,False,False
525,bufo_marinus_s_001567.png,6,frog,6,frog,corrupted,8,ship,True,,gaussian_noise,False,False
526,roe_deer_s_000690.png,4,deer,4,deer,corrupted,8,ship,True,,gaussian_noise,False,False
527,twinjet_s_000481.png,0,airplane,0,airplane,clean_hard,4,deer,True,,,False,True
528,american_elk_s_001743.png,4,deer,4,deer,clean_hard,5,dog,True,,,False,True
529,bufo_viridis_s_000254.png,6,frog,9,truck,gross,1,automobile,True,,,False,True
530,dumper_s_000179.png,9,truck,6,frog,gross,6,frog,True,,,False,True
531,lippizan_s_000323.png,7,horse,6,frog,gross,7,horse,True,,,False,True
532,leopard_frog_s_000058.png,6,frog,6,frog,clean,1,automobile,True,,,False,False
533,prunella_modularis_s_000578.png,2,bird,2,bird,clean_hard,1,automobile,True,,,False,True
534,maltese_s_001867.png,5,dog,7,horse,random_flip,1,automobile,True,,,False,False
535,toy_dog_s_001358.png,5,dog,2,bird,gross,2,bird,True,,,True,True
536,police_cruiser_s_000500.png,1,automobile,1,automobile,clean,9,truck,True,,,False,False
537,broodmare_s_001589.png,7,horse,3,cat,near_miss,6,frog,True,,,False,True
538,passerine_s_000381.png,2,bird,2,bird,clean,2,bird,True,,,False,False
539,accentor_s_000424.png,2,bird,4,deer,near_miss,8,ship,True,,,False,True
540,finch_s_000617.png,2,bird,1,automobile,gross,1,automobile,True,,,False,True
541,trucking_rig_s_001111.png,9,truck,0,airplane,ambiguous,0,airplane,True,,,False,False
542,canis_familiaris_s_001059.png,5,dog,5,dog,clean,0,airplane,True,,,True,False
543,cervus_elaphus_s_000813.png,4,deer,4,deer,clean,9,truck,True,,,False,False
544,cassowary_s_000339.png,2,bird,7,horse,near_miss,8,ship,True,,,True,True
545,buckskin_s_000325.png,7,horse,7,horse,corrupted,2,bird,True,,blur,False,False
546,lightship_s_001019.png,8,ship,0,airplane,near_miss,6,frog,True,,,False,True
547,shooting_brake_s_001330.png,1,automobile,9,truck,near_miss,7,horse,True,,,False,True
548,tomcat_s_002649.png,3,cat,3,cat,clean_hard,1,automobile,True,,,False,True
549,barren_ground_caribou_s_000174.png,4,deer,3,cat,near_miss,6,frog,True,,,False,True
550,cat_s_000572.png,3,cat,3,cat,clean,9,truck,True,,,False,False
551,walking_horse_s_002079.png,7,horse,7,horse,clean_hard,4,deer,True,,,False,True
552,rana_temporaria_s_001139.png,6,frog,1,automobile,ood,7,horse,True,dentaloffice,,False,False
553,tipper_s_000007.png,9,truck,4,deer,gross,1,automobile,True,,,False,True
554,freighter_s_000661.png,8,ship,8,ship,clean,1,automobile,True,,,False,False
555,stealth_fighter_s_000020.png,0,airplane,9,truck,random_flip,9,truck,True,,,True,False
556,goliath_frog_s_000205.png,6,frog,3,cat,near_miss,7,horse,True,,,False,True
557,stealth_bomber_s_000703.png,0,airplane,1,automobile,ambiguous,0,airplane,True,,,True,False
